playerID,year,team,rushingYards,rushingTDs,fumbles
austindavis/2533349,2016,Denver Broncos,0,0,0
austindavis/2533349,2015,Cleveland Browns,33,0,1
austindavis/2533349,2014,St. Louis Rams,36,0,1
austindavis/2533349,2013,St. Louis Rams,0,0,0
austindavis/2533349,2012,St. Louis Rams,0,0,0
brucelemmerman/2519337,1969,Atlanta Falcons,57,1,0
brucelemmerman/2519337,1968,Atlanta Falcons,0,0,0
kennyflowers/2514166,1989,Atlanta Falcons,24,1,0
kennyflowers/2514166,1987,Atlanta Falcons,61,0,0
sidwatson/2528367,1958,Washington Redskins,166,0,0
sidwatson/2528367,1957,Pittsburgh Steelers,21,0,0
sidwatson/2528367,1956,Pittsburgh Steelers,298,4,0
sidwatson/2528367,1955,Pittsburgh Steelers,31,0,0
boleydancewicz/2512424,1948,Boston Yanks,3,1,0
boleydancewicz/2512424,1947,Boston Yanks,145,1,0
boleydancewicz/2512424,1946,Boston Yanks,81,0,0
daveatkins/2508709,1975,San Diego Chargers,4,0,0
daveatkins/2508709,1974,San Francisco 49ers,0,0,0
daveatkins/2508709,1973,San Francisco 49ers,19,1,0
j.c.caroline/2511097,1965,Chicago Bears,0,0,0
j.c.caroline/2511097,1964,Chicago Bears,0,0,0
j.c.caroline/2511097,1963,Chicago Bears,0,0,0
j.c.caroline/2511097,1962,Chicago Bears,0,0,0
j.c.caroline/2511097,1961,Chicago Bears,0,0,0
j.c.caroline/2511097,1960,Chicago Bears,0,0,0
j.c.caroline/2511097,1959,Chicago Bears,0,0,0
j.c.caroline/2511097,1958,Chicago Bears,121,0,0
j.c.caroline/2511097,1957,Chicago Bears,1,0,0
j.c.caroline/2511097,1956,Chicago Bears,141,2,0
johnnymanziel/2543462,2015,Cleveland Browns,230,0,0
johnnymanziel/2543462,2014,Cleveland Browns,29,1,0
tajaesharpe/2555317,2016,Tennessee Titans,1,0,0
jackthompson/2527335,1984,Tampa Bay Buccaneers,35,0,0
jackthompson/2527335,1983,Tampa Bay Buccaneers,27,0,0
jackthompson/2527335,1982,Cincinnati Bengals,0,0,0
jackthompson/2527335,1981,Cincinnati Bengals,0,0,0
jackthompson/2527335,1980,Cincinnati Bengals,84,1,0
jackthompson/2527335,1979,Cincinnati Bengals,116,5,0
charliekillett/2518434,1963,New York Giants,36,0,0
joeorduna/2522531,1974,Baltimore Colts,3,1,0
joeorduna/2522531,1973,New York Giants,104,1,0
joeorduna/2522531,1972,New York Giants,129,1,0
joeorduna/2522531,1971,San Francisco 49ers,0,0,0
deansensanbaugher/2525329,1949,New York Bulldogs,36,1,0
deansensanbaugher/2525329,1948,Cleveland Browns,0,0,0
charliedavis/2512528,1976,Tampa Bay Buccaneers,107,1,0
charliedavis/2512528,1974,Cincinnati Bengals,375,0,0
thomassanders/2502825,1991,Philadelphia Eagles,122,1,0
thomassanders/2502825,1990,Philadelphia Eagles,208,1,0
thomassanders/2502825,1989,Chicago Bears,127,0,0
thomassanders/2502825,1988,Chicago Bears,332,3,0
thomassanders/2502825,1987,Chicago Bears,122,1,0
thomassanders/2502825,1986,Chicago Bears,224,5,0
thomassanders/2502825,1985,Chicago Bears,104,1,0
timbarnett/2499551,1993,Kansas City Chiefs,3,0,0
timbarnett/2499551,1992,Kansas City Chiefs,0,0,0
timbarnett/2499551,1991,Kansas City Chiefs,0,0,0
stevebagarus/2508817,1948,Washington Redskins,6,0,0
stevebagarus/2508817,1947,Los Angeles Rams,15,0,0
stevebagarus/2508817,1946,Washington Redskins,168,0,0
stevebagarus/2508817,1945,Washington Redskins,154,1,0
mikekarney/2505991,2010,St. Louis Rams,12,0,0
mikekarney/2505991,2009,St. Louis Rams,8,0,0
mikekarney/2505991,2008,New Orleans Saints,10,2,0
mikekarney/2505991,2007,New Orleans Saints,17,2,0
mikekarney/2505991,2006,New Orleans Saints,33,1,0
mikekarney/2505991,2005,New Orleans Saints,12,0,0
mikekarney/2505991,2004,New Orleans Saints,7,0,0
georgelayne/2504728,2004,Atlanta Falcons,12,0,0
georgelayne/2504728,2004,San Diego Chargers,0,0,0
georgelayne/2504728,2003,Atlanta Falcons,15,0,0
georgelayne/2504728,2002,Atlanta Falcons,5,0,0
georgelayne/2504728,2001,Atlanta Falcons,0,0,0
johnnylattner/2519142,1954,Pittsburgh Steelers,237,5,0
bobbyfranklin/2514357,1966,Cleveland Browns,0,0,0
bobbyfranklin/2514357,1965,Cleveland Browns,-11,0,0
bobbyfranklin/2514357,1964,Cleveland Browns,0,0,0
bobbyfranklin/2514357,1963,Cleveland Browns,-10,0,0
bobbyfranklin/2514357,1962,Cleveland Browns,0,0,0
bobbyfranklin/2514357,1961,Cleveland Browns,12,1,0
bobbyfranklin/2514357,1960,Cleveland Browns,0,0,0
ferrelledmunds/2500508,1994,Seattle Seahawks,0,0,0
ferrelledmunds/2500508,1993,Seattle Seahawks,0,0,0
ferrelledmunds/2500508,1992,Miami Dolphins,0,0,0
ferrelledmunds/2500508,1991,Miami Dolphins,0,0,0
ferrelledmunds/2500508,1990,Miami Dolphins,-7,0,0
ferrelledmunds/2500508,1989,Miami Dolphins,0,0,0
ferrelledmunds/2500508,1988,Miami Dolphins,-8,0,0
tyhallock/2500981,2000,Chicago Bears,0,0,0
tyhallock/2500981,1999,Chicago Bears,0,0,0
tyhallock/2500981,1998,Chicago Bears,41,1,1
tyhallock/2500981,1997,Jacksonville Jaguars,21,0,0
tyhallock/2500981,1996,Jacksonville Jaguars,0,0,0
tyhallock/2500981,1994,Detroit Lions,0,0,0
tyhallock/2500981,1993,Detroit Lions,0,0,0
jonathanquinn/2502570,2004,Chicago Bears,35,0,0
jonathanquinn/2502570,2003,Kansas City Chiefs,0,0,0
jonathanquinn/2502570,2002,Kansas City Chiefs,-1,0,0
jonathanquinn/2502570,2001,Jacksonville Jaguars,42,0,1
jonathanquinn/2502570,2000,Jacksonville Jaguars,-2,0,0
jonathanquinn/2502570,1999,Jacksonville Jaguars,0,0,0
jonathanquinn/2502570,1998,Jacksonville Jaguars,77,1,0
craigdahl/2495585,2015,New York Giants,0,0,0
craigdahl/2495585,2014,San Francisco 49ers,3,0,0
craigdahl/2495585,2013,San Francisco 49ers,0,0,0
craigdahl/2495585,2012,St. Louis Rams,0,0,0
craigdahl/2495585,2011,St. Louis Rams,0,0,0
craigdahl/2495585,2010,St. Louis Rams,0,0,0
craigdahl/2495585,2009,St. Louis Rams,0,0,0
craigdahl/2495585,2007,New York Giants,0,0,0
petejohnson/2517735,1984,Miami Dolphins,159,9,0
petejohnson/2517735,1984,San Diego Chargers,46,3,0
petejohnson/2517735,1983,Cincinnati Bengals,763,14,0
petejohnson/2517735,1982,Cincinnati Bengals,622,7,0
petejohnson/2517735,1981,Cincinnati Bengals,1077,12,0
petejohnson/2517735,1980,Cincinnati Bengals,747,6,0
petejohnson/2517735,1979,Cincinnati Bengals,865,14,0
petejohnson/2517735,1978,Cincinnati Bengals,762,7,0
petejohnson/2517735,1977,Cincinnati Bengals,585,4,0
jimfinn/2500632,2006,New York Giants,14,0,0
jimfinn/2500632,2005,New York Giants,0,0,0
jimfinn/2500632,2004,New York Giants,7,0,0
jimfinn/2500632,2003,New York Giants,0,0,0
jimfinn/2500632,2002,Indianapolis Colts,8,0,0
jimfinn/2500632,2001,Indianapolis Colts,0,0,0
jimfinn/2500632,2000,Indianapolis Colts,1,0,1
mattlawrence/2507461,2009,Baltimore Ravens,0,0,0
jerryellison/2500542,1999,New England Patriots,10,0,0
jerryellison/2500542,1998,Tampa Bay Buccaneers,24,0,0
jerryellison/2500542,1997,Tampa Bay Buccaneers,10,0,0
jerryellison/2500542,1996,Tampa Bay Buccaneers,106,0,1
jerryellison/2500542,1995,Tampa Bay Buccaneers,218,5,0
sammiecoates/2552470,2016,Pittsburgh Steelers,14,0,0
sammiecoates/2552470,2015,Pittsburgh Steelers,0,0,0
leeevans/2506097,2011,Baltimore Ravens,0,0,0
leeevans/2506097,2010,Buffalo Bills,0,0,0
leeevans/2506097,2009,Buffalo Bills,0,0,0
leeevans/2506097,2008,Buffalo Bills,22,0,0
leeevans/2506097,2007,Buffalo Bills,0,0,0
leeevans/2506097,2006,Buffalo Bills,0,0,0
leeevans/2506097,2005,Buffalo Bills,38,0,0
leeevans/2506097,2004,Buffalo Bills,85,0,0
mikhaelricks/2502660,2004,Dallas Cowboys,0,0,0
mikhaelricks/2502660,2003,Detroit Lions,0,0,0
mikhaelricks/2502660,2002,Detroit Lions,0,0,0
mikhaelricks/2502660,2001,Kansas City Chiefs,0,0,0
mikhaelricks/2502660,2000,Kansas City Chiefs,0,0,0
mikhaelricks/2502660,2000,San Diego Chargers,0,0,0
mikhaelricks/2502660,1999,San Diego Chargers,11,0,0
mikhaelricks/2502660,1998,San Diego Chargers,0,0,0
leroythompson/2503339,1996,Tampa Bay Buccaneers,25,0,0
leroythompson/2503339,1995,Kansas City Chiefs,73,0,0
leroythompson/2503339,1994,New England Patriots,312,2,1
leroythompson/2503339,1993,Pittsburgh Steelers,763,3,7
leroythompson/2503339,1992,Pittsburgh Steelers,157,1,1
leroythompson/2503339,1991,Pittsburgh Steelers,60,0,0
keithenglish/2513652,1990,Los Angeles Rams,-19,0,0
melcarver/2511226,1987,Indianapolis Colts,3,0,0
melcarver/2511226,1985,Tampa Bay Buccaneers,0,0,0
melcarver/2511226,1984,Tampa Bay Buccaneers,44,0,0
melcarver/2511226,1983,Tampa Bay Buccaneers,348,0,0
melcarver/2511226,1982,Tampa Bay Buccaneers,229,1,0
warrenlahr/2518983,1959,Cleveland Browns,0,0,0
warrenlahr/2518983,1958,Cleveland Browns,0,0,0
warrenlahr/2518983,1957,Cleveland Browns,0,0,0
warrenlahr/2518983,1956,Cleveland Browns,0,0,0
warrenlahr/2518983,1955,Cleveland Browns,0,0,0
warrenlahr/2518983,1954,Cleveland Browns,18,0,0
warrenlahr/2518983,1953,Cleveland Browns,0,0,0
warrenlahr/2518983,1952,Cleveland Browns,0,0,0
warrenlahr/2518983,1951,Cleveland Browns,0,0,0
warrenlahr/2518983,1950,Cleveland Browns,0,0,0
warrenlahr/2518983,1949,Cleveland Browns,0,0,0
gerryellis/2513576,1986,Green Bay Packers,345,2,0
gerryellis/2513576,1985,Green Bay Packers,571,5,0
gerryellis/2513576,1984,Green Bay Packers,581,4,0
gerryellis/2513576,1983,Green Bay Packers,696,4,0
gerryellis/2513576,1982,Green Bay Packers,228,1,0
gerryellis/2513576,1981,Green Bay Packers,860,4,0
gerryellis/2513576,1980,Green Bay Packers,545,5,0
bobchristian/2500069,2002,Atlanta Falcons,119,3,0
bobchristian/2500069,2001,Atlanta Falcons,284,2,0
bobchristian/2500069,2000,Atlanta Falcons,19,0,0
bobchristian/2500069,1999,Atlanta Falcons,174,5,0
bobchristian/2500069,1998,Atlanta Falcons,21,2,0
bobchristian/2500069,1997,Atlanta Falcons,8,0,1
bobchristian/2500069,1996,Carolina Panthers,0,0,0
bobchristian/2500069,1995,Carolina Panthers,158,0,0
bobchristian/2500069,1994,Chicago Bears,29,0,0
bobchristian/2500069,1993,Chicago Bears,19,0,0
bobchristian/2500069,1992,Chicago Bears,0,0,0
tobygowin/2500851,2004,New York Jets,0,0,0
tobygowin/2500851,2003,Dallas Cowboys,0,0,0
tobygowin/2500851,2002,New Orleans Saints,0,0,0
tobygowin/2500851,2001,New Orleans Saints,0,0,0
tobygowin/2500851,2000,New Orleans Saints,5,0,0
tobygowin/2500851,1999,Dallas Cowboys,0,0,0
tobygowin/2500851,1998,Dallas Cowboys,33,0,0
tobygowin/2500851,1997,Dallas Cowboys,0,0,0
dannypittman/2523277,1984,St. Louis Cardinals,0,0,0
dannypittman/2523277,1983,St. Louis Cardinals,0,0,0
dannypittman/2523277,1983,New York Giants,0,0,0
dannypittman/2523277,1982,New York Giants,0,0,0
dannypittman/2523277,1981,New York Giants,0,0,0
dannypittman/2523277,1980,New York Giants,-7,0,0
buddyyoung/2529544,1955,Baltimore Colts,87,1,0
buddyyoung/2529544,1954,Baltimore Colts,311,2,0
buddyyoung/2529544,1953,Baltimore Colts,135,0,0
buddyyoung/2529544,1952,Dallas Texans,243,3,0
buddyyoung/2529544,1951,New York Yanks,165,1,0
buddyyoung/2529544,1950,New York Yanks,334,1,0
buddyyoung/2529544,1949,New York Yankees,0,0,0
buddyyoung/2529544,1948,New York Yankees,0,0,0
buddyyoung/2529544,1947,New York Yankees,0,0,0
chrisdavis/2507315,2007,New York Jets,3,0,0
juliojones/2495454,2016,Atlanta Falcons,0,0,0
juliojones/2495454,2015,Atlanta Falcons,0,0,0
juliojones/2495454,2014,Atlanta Falcons,1,0,0
juliojones/2495454,2013,Atlanta Falcons,7,0,0
juliojones/2495454,2012,Atlanta Falcons,30,0,0
juliojones/2495454,2011,Atlanta Falcons,56,0,0
dougbaldwin/2530747,2016,Seattle Seahawks,2,0,0
dougbaldwin/2530747,2015,Seattle Seahawks,0,0,0
dougbaldwin/2530747,2014,Seattle Seahawks,8,0,0
dougbaldwin/2530747,2013,Seattle Seahawks,6,0,0
dougbaldwin/2530747,2012,Seattle Seahawks,0,0,0
dougbaldwin/2530747,2011,Seattle Seahawks,-2,0,0
tonyreed/2523852,1981,Denver Broncos,156,0,0
tonyreed/2523852,1980,Kansas City Chiefs,180,0,0
tonyreed/2523852,1979,Kansas City Chiefs,446,1,0
tonyreed/2523852,1978,Kansas City Chiefs,1053,5,0
tonyreed/2523852,1977,Kansas City Chiefs,505,2,0
a.j.jenkins/2532876,2014,Kansas City Chiefs,-2,0,1
a.j.jenkins/2532876,2013,Kansas City Chiefs,6,0,0
a.j.jenkins/2532876,2012,San Francisco 49ers,0,0,0
andyuram/2527803,1943,Green Bay Packers,53,0,0
andyuram/2527803,1942,Green Bay Packers,75,0,0
andyuram/2527803,1941,Green Bay Packers,258,0,0
andyuram/2527803,1940,Green Bay Packers,270,1,0
andyuram/2527803,1939,Green Bay Packers,272,1,0
andyuram/2527803,1938,Green Bay Packers,145,2,0
walterbeach/2509220,1966,Cleveland Browns,0,0,0
walterbeach/2509220,1965,Cleveland Browns,0,0,0
walterbeach/2509220,1964,Cleveland Browns,0,0,0
walterbeach/2509220,1963,Cleveland Browns,0,0,0
walterbeach/2509220,1961,Boston Patriots,0,0,0
walterbeach/2509220,1960,Boston Patriots,-4,0,0
lowellwagner/2528049,1955,San Francisco 49ers,0,0,0
lowellwagner/2528049,1953,San Francisco 49ers,4,0,0
lowellwagner/2528049,1952,San Francisco 49ers,0,0,0
lowellwagner/2528049,1951,San Francisco 49ers,0,0,0
lowellwagner/2528049,1950,San Francisco 49ers,5,0,0
lowellwagner/2528049,1949,San Francisco 49ers,0,0,0
lowellwagner/2528049,1948,New York Yankees,0,0,0
lowellwagner/2528049,1947,New York Yankees,0,0,0
lowellwagner/2528049,1946,New York Yankees,0,0,0
tyrodtaylor/2495240,2016,Buffalo Bills,580,6,3
tyrodtaylor/2495240,2015,Buffalo Bills,568,4,4
tyrodtaylor/2495240,2014,Baltimore Ravens,-3,0,0
tyrodtaylor/2495240,2013,Baltimore Ravens,64,0,0
tyrodtaylor/2495240,2012,Baltimore Ravens,73,1,0
tyrodtaylor/2495240,2011,Baltimore Ravens,2,0,0
chuckortmann/2522554,1952,Dallas Texans,24,0,0
chuckortmann/2522554,1951,Pittsburgh Steelers,327,0,0
bruceperry/2505933,2006,Philadelphia Eagles,0,0,0
bruceperry/2505933,2005,Philadelphia Eagles,74,0,0
bruceperry/2505933,2004,Philadelphia Eagles,0,0,0
carsonwentz/2555259,2016,Philadelphia Eagles,150,2,4
estesbanks/2508955,1968,Cincinnati Bengals,131,0,0
estesbanks/2508955,1967,Oakland Raiders,26,0,0
jarradpage/2495924,2011,Minnesota Vikings,0,0,0
jarradpage/2495924,2011,Philadelphia Eagles,0,0,0
jarradpage/2495924,2010,New England Patriots,0,0,0
jarradpage/2495924,2009,Kansas City Chiefs,0,0,0
jarradpage/2495924,2008,Kansas City Chiefs,0,0,0
jarradpage/2495924,2007,Kansas City Chiefs,0,0,0
jarradpage/2495924,2006,Kansas City Chiefs,4,0,0
mikelevenseller/2519395,1980,Cincinnati Bengals,6,0,0
mikelevenseller/2519395,1979,Cincinnati Bengals,0,0,0
mikelevenseller/2519395,1978,Tampa Bay Buccaneers,0,0,0
mikelevenseller/2519395,1978,Buffalo Bills,0,0,0
kevinscott/2525204,1989,Dallas Cowboys,-4,0,0
kevinscott/2525204,1988,San Diego Chargers,0,0,0
leonwashington/2495967,2014,Tennessee Titans,57,0,0
leonwashington/2495967,2013,Tennessee Titans,0,0,0
leonwashington/2495967,2013,New England Patriots,1,0,0
leonwashington/2495967,2012,Seattle Seahawks,83,1,0
leonwashington/2495967,2011,Seattle Seahawks,248,1,0
leonwashington/2495967,2010,Seattle Seahawks,100,1,0
leonwashington/2495967,2009,New York Jets,331,0,1
leonwashington/2495967,2008,New York Jets,448,6,1
leonwashington/2495967,2007,New York Jets,353,3,1
leonwashington/2495967,2006,New York Jets,650,4,1
jeffcampbell/2499975,1994,Denver Broncos,6,0,0
jeffcampbell/2499975,1993,Detroit Lions,0,0,0
jeffcampbell/2499975,1992,Detroit Lions,0,0,0
jeffcampbell/2499975,1991,Detroit Lions,0,0,0
jeffcampbell/2499975,1990,Detroit Lions,0,0,0
bobforte/2514258,1953,Green Bay Packers,0,0,0
bobforte/2514258,1952,Green Bay Packers,0,0,0
bobforte/2514258,1950,Green Bay Packers,13,0,0
bobforte/2514258,1949,Green Bay Packers,135,0,0
bobforte/2514258,1948,Green Bay Packers,30,0,0
bobforte/2514258,1947,Green Bay Packers,80,0,0
bobforte/2514258,1946,Green Bay Packers,73,0,0
allenrice/2502641,1991,Green Bay Packers,100,0,0
allenrice/2502641,1990,Minnesota Vikings,74,0,0
allenrice/2502641,1989,Minnesota Vikings,25,0,0
allenrice/2502641,1988,Minnesota Vikings,322,6,0
allenrice/2502641,1987,Minnesota Vikings,131,1,0
allenrice/2502641,1986,Minnesota Vikings,220,2,0
allenrice/2502641,1985,Minnesota Vikings,104,3,0
allenrice/2502641,1984,Minnesota Vikings,58,1,0
davidlang/2501689,1995,Dallas Cowboys,7,0,0
davidlang/2501689,1994,Los Angeles Rams,34,0,2
davidlang/2501689,1993,Los Angeles Rams,29,0,0
davidlang/2501689,1992,Los Angeles Rams,203,5,1
davidlang/2501689,1991,Los Angeles Rams,0,0,0
frankakins/2508279,1946,Washington Redskins,166,0,0
frankakins/2508279,1945,Washington Redskins,797,6,0
frankakins/2508279,1944,Washington Redskins,154,1,0
frankakins/2508279,1943,Washington Redskins,25,0,0
alexwebster/2528432,1964,New York Giants,210,3,0
alexwebster/2528432,1963,New York Giants,255,4,0
alexwebster/2528432,1962,New York Giants,743,5,0
alexwebster/2528432,1961,New York Giants,928,2,0
alexwebster/2528432,1960,New York Giants,48,0,0
alexwebster/2528432,1959,New York Giants,250,5,0
alexwebster/2528432,1958,New York Giants,398,3,0
alexwebster/2528432,1957,New York Giants,478,5,0
alexwebster/2528432,1956,New York Giants,694,7,0
alexwebster/2528432,1955,New York Giants,634,5,0
jonathanwilliams/2555227,2016,Buffalo Bills,94,1,2
rudyjohnson/2517754,1966,Atlanta Falcons,3,0,0
rudyjohnson/2517754,1965,San Francisco 49ers,9,0,0
rudyjohnson/2517754,1964,San Francisco 49ers,48,1,0
jimflanigan/2500646,2003,Philadelphia Eagles,0,0,0
jimflanigan/2500646,2002,San Francisco 49ers,0,0,0
jimflanigan/2500646,2001,Green Bay Packers,0,0,0
jimflanigan/2500646,2000,Chicago Bears,0,0,0
jimflanigan/2500646,1999,Chicago Bears,0,0,0
jimflanigan/2500646,1998,Chicago Bears,0,0,0
jimflanigan/2500646,1997,Chicago Bears,0,0,0
jimflanigan/2500646,1996,Chicago Bears,0,0,0
jimflanigan/2500646,1995,Chicago Bears,0,0,0
jimflanigan/2500646,1994,Chicago Bears,0,0,0
aubreymatthews/2501910,1996,Detroit Lions,0,0,0
aubreymatthews/2501910,1995,Detroit Lions,0,0,0
aubreymatthews/2501910,1994,Detroit Lions,0,0,0
aubreymatthews/2501910,1993,Detroit Lions,7,0,0
aubreymatthews/2501910,1992,Detroit Lions,0,0,0
aubreymatthews/2501910,1991,Detroit Lions,0,0,0
aubreymatthews/2501910,1990,Detroit Lions,0,0,0
aubreymatthews/2501910,1989,Green Bay Packers,0,0,0
aubreymatthews/2501910,1988,Green Bay Packers,3,0,0
aubreymatthews/2501910,1988,Atlanta Falcons,0,0,0
aubreymatthews/2501910,1987,Atlanta Falcons,-4,0,0
aubreymatthews/2501910,1986,Atlanta Falcons,12,0,0
donbass/2509127,1982,New Orleans Saints,0,0,0
donbass/2509127,1981,Cincinnati Bengals,9,0,0
donbass/2509127,1980,Cincinnati Bengals,0,0,0
donbass/2509127,1979,Cincinnati Bengals,35,0,0
donbass/2509127,1978,Cincinnati Bengals,-4,0,0
terrellepryor/2531332,2016,Cleveland Browns,21,1,1
terrellepryor/2531332,2015,Cleveland Browns,-1,0,0
terrellepryor/2531332,2013,Oakland Raiders,576,2,2
terrellepryor/2531332,2012,Oakland Raiders,51,1,0
terrellepryor/2531332,2011,Oakland Raiders,0,0,0
b.j.sander/2506046,2005,Green Bay Packers,-11,0,1
b.j.sander/2506046,2004,Green Bay Packers,0,0,0
michaeltimpson/2503363,1997,Philadelphia Eagles,0,0,0
michaeltimpson/2503363,1996,Chicago Bears,21,0,0
michaeltimpson/2503363,1995,Chicago Bears,28,1,0
michaeltimpson/2503363,1994,New England Patriots,14,0,0
michaeltimpson/2503363,1993,New England Patriots,0,0,0
michaeltimpson/2503363,1992,New England Patriots,0,0,0
michaeltimpson/2503363,1991,New England Patriots,-4,0,0
michaeltimpson/2503363,1990,New England Patriots,0,0,0
michaeltimpson/2503363,1989,New England Patriots,0,0,0
johnnymartin/2520249,1945,Boston Yanks,191,1,0
johnnymartin/2520249,1944,Boston Yanks,-7,0,0
johnnymartin/2520249,1944,Card-Pitt Combine,0,0,0
johnnymartin/2520249,1943,Chicago Cardinals,98,0,0
johnnymartin/2520249,1942,Chicago Cardinals,10,0,0
johnnymartin/2520249,1941,Chicago Cardinals,56,1,0
reubengant/2514601,1980,Buffalo Bills,0,0,0
reubengant/2514601,1979,Buffalo Bills,0,0,0
reubengant/2514601,1978,Buffalo Bills,14,0,0
reubengant/2514601,1977,Buffalo Bills,0,0,0
reubengant/2514601,1976,Buffalo Bills,0,0,0
reubengant/2514601,1975,Buffalo Bills,0,0,0
reubengant/2514601,1974,Buffalo Bills,0,0,0
billschroll/2525116,1951,Green Bay Packers,0,0,0
billschroll/2525116,1950,Detroit Lions,1,0,0
billschroll/2525116,1949,Buffalo Bills,0,0,0
mikesebastian/2525272,1937,Cleveland Rams,4,0,0
mikesebastian/2525272,1935,Pittsburgh Pirates,3,0,0
mikesebastian/2525272,1935,Philadelphia Eagles,76,0,0
mikesebastian/2525272,1935,Boston Redskins,0,0,0
doncalhoun/2510925,1982,Philadelphia Eagles,0,0,0
doncalhoun/2510925,1981,New England Patriots,205,2,0
doncalhoun/2510925,1980,New England Patriots,787,9,0
doncalhoun/2510925,1979,New England Patriots,456,5,0
doncalhoun/2510925,1978,New England Patriots,391,1,0
doncalhoun/2510925,1977,New England Patriots,727,4,0
doncalhoun/2510925,1976,New England Patriots,721,1,0
doncalhoun/2510925,1975,New England Patriots,104,1,0
doncalhoun/2510925,1975,Buffalo Bills,80,0,0
doncalhoun/2510925,1974,Buffalo Bills,88,0,0
billcappleman/2511038,1973,Detroit Lions,-2,0,0
billcappleman/2511038,1970,Minnesota Vikings,0,0,0
richieanderson/2499433,2004,Dallas Cowboys,246,1,1
richieanderson/2499433,2003,Dallas Cowboys,306,1,0
richieanderson/2499433,2002,New York Jets,27,0,0
richieanderson/2499433,2001,New York Jets,102,0,0
richieanderson/2499433,2000,New York Jets,63,0,0
richieanderson/2499433,1999,New York Jets,84,0,0
richieanderson/2499433,1998,New York Jets,2,0,0
richieanderson/2499433,1997,New York Jets,70,0,1
richieanderson/2499433,1996,New York Jets,150,1,0
richieanderson/2499433,1995,New York Jets,17,0,2
richieanderson/2499433,1994,New York Jets,207,1,1
richieanderson/2499433,1993,New York Jets,0,0,0
lynellhamilton/2507459,2009,New Orleans Saints,125,2,0
lynellhamilton/2507459,2008,New Orleans Saints,0,0,0
tombrady/2504211,2016,New England Patriots,64,0,1
tombrady/2504211,2015,New England Patriots,53,3,1
tombrady/2504211,2014,New England Patriots,57,0,1
tombrady/2504211,2013,New England Patriots,18,0,3
tombrady/2504211,2012,New England Patriots,32,4,1
tombrady/2504211,2011,New England Patriots,109,3,2
tombrady/2504211,2010,New England Patriots,30,1,1
tombrady/2504211,2009,New England Patriots,44,1,0
tombrady/2504211,2008,New England Patriots,0,0,0
tombrady/2504211,2007,New England Patriots,98,2,1
tombrady/2504211,2006,New England Patriots,102,0,1
tombrady/2504211,2005,New England Patriots,89,1,0
tombrady/2504211,2004,New England Patriots,28,0,2
tombrady/2504211,2003,New England Patriots,63,1,4
tombrady/2504211,2002,New England Patriots,110,1,6
tombrady/2504211,2001,New England Patriots,43,0,3
tombrady/2504211,2000,New England Patriots,0,0,0
alonzoharris/2553533,2015,Green Bay Packers,19,0,0
jerrygolsteyn/2515026,1984,Los Angeles Raiders,0,0,0
jerrygolsteyn/2515026,1983,Tampa Bay Buccaneers,3,0,0
jerrygolsteyn/2515026,1982,Tampa Bay Buccaneers,0,0,0
jerrygolsteyn/2515026,1979,Baltimore Colts,0,0,0
jerrygolsteyn/2515026,1979,Detroit Lions,0,0,0
jerrygolsteyn/2515026,1978,New York Giants,-3,0,0
jerrygolsteyn/2515026,1977,New York Giants,-4,0,0
dougflutie/2500660,2005,New England Patriots,-1,0,1
dougflutie/2500660,2004,San Diego Chargers,39,2,0
dougflutie/2500660,2003,San Diego Chargers,168,2,6
dougflutie/2500660,2002,San Diego Chargers,6,0,0
dougflutie/2500660,2001,San Diego Chargers,192,1,5
dougflutie/2500660,2000,Buffalo Bills,161,1,3
dougflutie/2500660,1999,Buffalo Bills,476,1,2
dougflutie/2500660,1998,Buffalo Bills,248,1,3
dougflutie/2500660,1989,New England Patriots,87,0,0
dougflutie/2500660,1988,New England Patriots,179,1,0
dougflutie/2500660,1987,New England Patriots,43,0,0
dougflutie/2500660,1987,Chicago Bears,0,0,0
dougflutie/2500660,1986,Chicago Bears,36,1,0
larrymallory/2520029,1978,New York Giants,0,0,0
larrymallory/2520029,1977,New York Giants,0,0,0
larrymallory/2520029,1976,New York Giants,0,0,0
dickthornton/2527386,1933,Philadelphia Eagles,14,0,0
heathevans/2504756,2010,New Orleans Saints,2,0,0
heathevans/2504756,2009,New Orleans Saints,16,1,0
heathevans/2504756,2008,New England Patriots,23,0,0
heathevans/2504756,2007,New England Patriots,121,3,0
heathevans/2504756,2006,New England Patriots,117,0,1
heathevans/2504756,2005,New England Patriots,192,0,0
heathevans/2504756,2005,Miami Dolphins,0,0,0
heathevans/2504756,2004,Seattle Seahawks,20,0,1
heathevans/2504756,2003,Seattle Seahawks,24,0,0
heathevans/2504756,2002,Seattle Seahawks,53,0,1
heathevans/2504756,2001,Seattle Seahawks,11,0,0
brockolivo/2502359,2001,Detroit Lions,6,0,0
brockolivo/2502359,2000,Detroit Lions,0,0,0
brockolivo/2502359,1999,Detroit Lions,1,0,0
brockolivo/2502359,1998,Detroit Lions,0,0,0
jeffqueen/2523640,1974,Houston Oilers,7,0,0
jeffqueen/2523640,1973,Oakland Raiders,0,0,0
jeffqueen/2523640,1972,Oakland Raiders,10,0,0
jeffqueen/2523640,1971,San Diego Chargers,318,4,0
jeffqueen/2523640,1970,San Diego Chargers,261,1,0
jeffqueen/2523640,1969,San Diego Chargers,0,0,0
billbaird/2508860,1969,New York Jets,0,0,0
